_familyId,_id
"003144388","US1076157A19131021"
"003145186","US1076955A19131028"
"003144707","US1076476A19131021"
"003144392","US1076161A19131021"
"003145188","US1076957A19131028"
"003144708","US1076477A19131021"
"003144393","US1076162A19131021"
"003145193","US1076962A19131028"
"003144709","US1076478A19131021"
"003144396","US1076165A19131021"
"003145198","US1076967A19131028"
"003144711","US1076480A19131021"
"003144397","US1076166A19131021"
"003145199","US1076968A19131028"
"003144712","US1076481A19131021"
"003144401","US1076170A19131021"
"003145200","US1076969A19131028"
"003144714","US1076483A19131021"
"003144402","US1076171A19131021"
"003145203","US1076972A19131028"
"003144716","US1076485A19131021"
"003144403","US1076172A19131021"
"003145207","US1076976A19131028"
"003144722","US1076491A19131021"
"003144404","US1076173A19131021"
"002177171","US107697A18700927"
"003144726","US1076495A19131021"
"003144407","US1076176A19131021"
"003145216","US1076985A19131028"
"025296177","US10764P19990126"
"003144415","US1076184A19131021"
"002177172","US107698A18700927"
"003144732","US1076501A19131021"
"003144417","US1076186A19131021"
"003145222","US1076991A19131028"
"003144733","US1076502A19131021"
"003144420","US1076189A19131021"
"003145224","US1076993A19131028"
"003144734","US1076503A19131021"
"002177092","US107618A18700920"
"003145228","US1076997A19131028"
"003144741","US1076510A19131021"
"003144421","US1076190A19131021"
"003145229","US1076998A19131028"
"003144748","US1076517A19131021"
"003144422","US1076191A19131021"
"003145230","US1076999A19131028"
"003144752","US1076521A19131021"
"003144423","US1076192A19131021"
"002177173","US107699A18700927"
"003144757","US1076526A19131021"
"003144427","US1076196A19131021"
"025461523","US10769P19990202"
"003144761","US1076530A19131021"
"002177093","US107619A18700920"
"002061362","US1076A18390208"
"003144763","US1076532A19131021"
"003144435","US1076204A19131021"
"003145238","US1077007A19131028"
"003144767","US1076536A19131021"
"003144441","US1076210A19131021"
"003145239","US1077008A19131028"
"003144768","US1076537A19131021"
"003144442","US1076211A19131021"
"002177174","US107700A18700927"
"003144770","US1076539A19131021"
"003144446","US1076215A19131021"
"003145242","US1077011A19131028"
"003144771","US1076540A19131021"
"003144447","US1076216A19131021"
"003145244","US1077013A19131028"
"003144773","US1076542A19131021"
"003144449","US1076218A19131021"
"003145246","US1077015A19131028"
"003144778","US1076547A19131021"
"003144456","US1076225A19131021"
"003145249","US1077019A19131028"
"002177128","US107654A18700927"
"003144457","US1076226A19131021"
"003145255","US1077025A19131028"
"003144782","US1076551A19131021"
"002177096","US107622A18700920"
"003145256","US1077026A19131028"
"003144785","US1076554A19131021"
"003144462","US1076231A19131021"
"003145257","US1077027A19131028"
"003144786","US1076555A19131021"
"003144467","US1076236A19131021"
"003145258","US1077028A19131028"
"003144793","US1076562A19131021"
"003144470","US1076239A19131021"
"003145259","US1077029A19131028"
"003144795","US1076564A19131021"
"003144474","US1076243A19131021"
"003145262","US1077032A19131028"
"003144797","US1076566A19131021"
"003144480","US1076249A19131021"
"003145263","US1077033A19131028"
"003144798","US1076567A19131021"
"003144486","US1076255A19131021"
"003145265","US1077035A19131028"
"002177130","US107656A18700927"
"003144488","US1076257A19131021"
"003145269","US1077039A19131028"
"003144801","US1076570A19131021"
"003144489","US1076258A19131021"
"002177177","US107703A18700927"
"003144805","US1076574A19131021"
"002177099","US107625A18700920"
"003145270","US1077040A19131028"
"003144809","US1076578A19131021"
"003144495","US1076264A19131021"
"003145275","US1077045A19131028"
"003144810","US1076579A19131021"
"003144500","US1076269A19131021"
"003145279","US1077049A19131028"
"003144813","US1076582A19131021"
"003144502","US1076271A19131021"
"003145282","US1077052A19131028"
"003144816","US1076585A19131021"
"003144504","US1076273A19131021"
"003145286","US1077056A19131028"
"003144819","US1076588A19131021"
"003144505","US1076274A19131021"
"003145290","US1077060A19131028"
"002177132","US107658A18700927"
"003144510","US1076279A19131021"
"003145293","US1077063A19131028"
"003144826","US1076595A19131021"
"002177101","US107627A18700920"
"003145305","US1077075A19131028"
"003144828","US1076597A19131021"
"003144513","US1076282A19131021"
"003145310","US1077080A19131028"
"002071094","US10765A18540411"
"003144514","US1076283A19131021"
"003145315","US1077085A19131028"
"025296198","US10765P19990126"
"003144515","US1076284A19131021"
"003145316","US1077086A19131028"
"003144836","US1076605A19131021"
"003144518","US1076287A19131021"
"003145317","US1077087A19131028"
"002177134","US107660A18700927"
"003144519","US1076288A19131021"
"003145318","US1077088A19131028"
"002177135","US107661A18700927"
"003144521","US1076290A19131021"
"003145323","US1077093A19131028"
"003144853","US1076622A19131021"
"003144525","US1076294A19131021"
"003145331","US1077101A19131028"
"003144854","US1076623A19131021"
"002177103","US107629A18700920"
"003145332","US1077102A19131028"
"003144857","US1076626A19131021"
"002071091","US10762A18540411"
"003145336","US1077106A19131028"
"003144858","US1076627A19131021"
"003144532","US1076301A19131021"
"002177184","US107710A18700927"
"003144859","US1076628A19131021"
"003144534","US1076303A19131021"
"003145344","US1077114A19131028"
"002177136","US107662A18700927"
"003144536","US1076305A19131021"
"003145345","US1077115A19131028"
"003144861","US1076630A19131021"
"003144549","US1076318A19131021"
"003145348","US1077118A19131028"
"003144863","US1076632A19131021"
"002177105","US107631A18700920"
"003145351","US1077121A19131028"
"003144870","US1076639A19131021"
"003144552","US1076321A19131021"
"003145352","US1077122A19131028"
"002177137","US107663A18700927"
"003144553","US1076322A19131021"
"003145361","US1077131A19131028"
"003144871","US1076640A19131021"
"003144559","US1076328A19131021"
"003145362","US1077132A19131028"
"003144873","US1076642A19131021"
"003144562","US1076331A19131021"
"003145364","US1077134A19131028"
"003144874","US1076643A19131021"
"003144565","US1076334A19131021"
"003145365","US1077135A19131028"
"003144875","US1076644A19131021"
"003144567","US1076336A19131021"
"003145368","US1077138A19131028"
"003144877","US1076646A19131021"
"003144568","US1076337A19131021"
"003145369","US1077139A19131028"
"003144882","US1076651A19131021"
"003144571","US1076340A19131021"
"002177187","US107713A18700927"
"003144883","US1076652A19131021"
"003144572","US1076341A19131021"
"003145371","US1077140A19131028"
"003144884","US1076653A19131021"
"003144574","US1076343A19131021"
"003145375","US1077144A19131028"
"003144889","US1076658A19131028"
"003144579","US1076348A19131021"
"003145377","US1077146A19131028"
"003144892","US1076661A19131028"
"003144581","US1076350A19131021"
"003145386","US1077155A19131028"
"003144893","US1076662A19131028"
"003144585","US1076354A19131021"
"003145387","US1077156A19131028"
"003144894","US1076663A19131028"
"003144586","US1076355A19131021"
"003145389","US1077158A19131028"
"003144903","US1076672A19131028"
"003144587","US1076356A19131021"
"002177189","US107715A18700927"
"003144904","US1076673A19131028"
"003144588","US1076357A19131021"
"003145395","US1077164A19131028"
"003144907","US1076676A19131028"
"003144589","US1076358A19131021"
"003145397","US1077166A19131028"
"002177141","US107667A18700927"
"003144590","US1076359A19131021"
"003145398","US1077167A19131028"
"003144912","US1076681A19131028"
"003144592","US1076361A19131021"
"003145401","US1077170A19131028"
"003144917","US1076686A19131028"
"003144593","US1076362A19131021"
"003145406","US1077175A19131028"
"003144920","US1076689A19131028"
"003144594","US1076363A19131021"
"003145408","US1077177A19131028"
"002177142","US107668A18700927"
"003144595","US1076364A19131021"
"002177191","US107717A18700927"
"003144921","US1076690A19131028"
"002177110","US107636A18700920"
"003145412","US1077181A19131028"
"003144922","US1076691A19131028"
"003144602","US1076371A19131021"
"003145413","US1077182A19131028"
"003144926","US1076695A19131028"
"003144605","US1076374A19131021"
"003145416","US1077185A19131028"
"003144928","US1076697A19131028"
"003144607","US1076376A19131021"
"003145418","US1077187A19131028"
"003144929","US1076698A19131028"
"002177111","US107637A18700920"
"003145419","US1077188A19131028"
"003144930","US1076699A19131028"
"003144614","US1076383A19131021"
"002177192","US107718A18700927"
"002071095","US10766A18540411"
"003144618","US1076387A19131021"
"003145427","US1077196A19131028"
"024807850","US10766P19990126"
"003144626","US1076395A19131021"
"003145428","US1077197A19131028"
"003144939","US1076708A19131028"
"003144630","US1076399A19131021"
"002177193","US107719A18700927"
"003144940","US1076709A19131028"
"002177113","US107639A18700920"
"002071101","US10771A18540411"
"003144941","US1076710A19131028"
"003144632","US1076401A19131021"
"003145431","US1077200A19131028"
"003144944","US1076713A19131028"
"003144633","US1076402A19131021"
"003145437","US1077206A19131028"
"003144947","US1076716A19131028"
"003144635","US1076404A19131021"
"002177194","US107720A18700927"
"003144948","US1076717A19131028"
"003144646","US1076415A19131021"
"003145442","US1077211A19131028"
"003144949","US1076718A19131028"
"002177115","US107641A18700920"
"003145443","US1077212A19131028"
"003144950","US1076719A19131028"
"003144654","US1076423A19131021"
"003145445","US1077214A19131028"
"002177145","US107671A18700927"
"003144656","US1076425A19131021"
"003145447","US1077216A19131028"
"003144953","US1076722A19131028"
"003144657","US1076426A19131021"
"003145448","US1077217A19131028"
"003144954","US1076723A19131028"
"003144659","US1076428A19131021"
"003145449","US1077218A19131028"
"003144958","US1076727A19131028"
"003144662","US1076431A19131021"
"003145450","US1077219A19131028"
"002177146","US107672A18700927"
"003144664","US1076433A19131021"
"003145453","US1077222A19131028"
"003144965","US1076734A19131028"
"003144665","US1076434A19131021"
"003145455","US1077224A19131028"
"003144969","US1076738A19131028"
"003144670","US1076439A19131021"
"003145458","US1077227A19131028"
"002177147","US107673A18700927"
"003144674","US1076443A19131021"
"003145459","US1077228A19131028"
"003144982","US1076751A19131028"
"003144677","US1076446A19131021"
"003145464","US1077233A19131028"
"002177149","US107675A18700927"
"003144678","US1076447A19131021"
"003145468","US1077237A19131028"
"003144991","US1076760A19131028"
"003144682","US1076451A19131021"
"002177198","US107724A18700927"
"003144997","US1076766A19131028"
"003144683","US1076452A19131021"
"003145481","US1077250A19131104"
"003145000","US1076769A19131028"
"003144686","US1076455A19131021"
"003145483","US1077252A19131104"
"003145001","US1076770A19131028"
"003144687","US1076456A19131021"
"003145486","US1077255A19131104"
"003145003","US1076772A19131028"
"003144689","US1076458A19131021"
"003145488","US1077257A19131104"
"003145004","US1076773A19131028"
"003144694","US1076463A19131021"
"003145490","US1077259A19131104"
"003145005","US1076774A19131028"
"003144699","US1076468A19131021"
"003145492","US1077261A19131104"
"003145006","US1076775A19131028"
"003144700","US1076469A19131021"
"003145494","US1077263A19131104"
"003145008","US1076777A19131028"
"002177120","US107646A18700927"
"003145496","US1077265A19131104"
"003145009","US1076778A19131028"
"003144703","US1076472A19131021"
"003145497","US1077266A19131104"
"003145010","US1076779A19131028"
"003144704","US1076473A19131021"
"003145498","US1077267A19131104"
"002177151","US107677A18700927"
"003144717","US1076486A19131021"
"003145506","US1077275A19131104"
"003145011","US1076780A19131028"
"003144718","US1076487A19131021"
"003145508","US1077277A19131104"
"003145017","US1076786A19131028"
"003144720","US1076489A19131021"
"003145514","US1077283A19131104"
"003145021","US1076790A19131028"
"003144727","US1076496A19131021"
"003145515","US1077284A19131104"
"003145024","US1076793A19131028"
"003144728","US1076497A19131021"
"003145521","US1077290A19131104"
"003145025","US1076794A19131028"
"002071093","US10764A18540411"
"003145526","US1077295A19131104"
"003145026","US1076795A19131028"
"003144737","US1076506A19131021"
"003145530","US1077299A19131104"
"003145028","US1076797A19131028"
"003144739","US1076508A19131021"
"025449179","US10772P19990202"
"003145029","US1076798A19131028"
"003144740","US1076509A19131021"
"003145537","US1077306A19131104"
"002071096","US10767A18540411"
"003144743","US1076512A19131021"
"003145539","US1077308A19131104"
"003145035","US1076804A19131028"
"003144744","US1076513A19131021"
"002177204","US107730A18700927"
"003145039","US1076808A19131028"
"003144745","US1076514A19131021"
"003145541","US1077310A19131104"
"003145043","US1076812A19131028"
"003144746","US1076515A19131021"
"003145542","US1077311A19131104"
"003145049","US1076818A19131028"
"003144749","US1076518A19131021"
"003145547","US1077316A19131104"
"002177155","US107681A18700927"
"003144753","US1076522A19131021"
"003145549","US1077318A19131104"
"003145053","US1076822A19131028"
"003144755","US1076524A19131021"
"003145552","US1077321A19131104"
"003145055","US1076824A19131028"
"003144756","US1076525A19131021"
"003145553","US1077322A19131104"
"003145057","US1076826A19131028"
"003144759","US1076528A19131021"
"003145558","US1077327A19131104"
"003145059","US1076828A19131028"
"002177126","US107652A18700927"
"003145559","US1077328A19131104"
"003145060","US1076829A19131028"
"003144762","US1076531A19131021"
"003145560","US1077329A19131104"
"003145061","US1076830A19131028"
"003144766","US1076535A19131021"
"003145562","US1077331A19131104"
"003145064","US1076833A19131028"
"003144769","US1076538A19131021"
"003145567","US1077336A19131104"
"003145065","US1076834A19131028"
"002177127","US107653A18700927"
"003145575","US1077344A19131104"
"003145066","US1076835A19131028"
"003144772","US1076541A19131021"
"003145578","US1077347A19131104"
"003145072","US1076841A19131028"
"003144777","US1076546A19131021"
"003145582","US1077351A19131104"
"003145073","US1076842A19131028"
"003144779","US1076548A19131021"
"003145588","US1077357A19131104"
"003145075","US1076844A19131028"
"003144780","US1076549A19131021"
"003145590","US1077359A19131104"
"003145076","US1076845A19131028"
"003144781","US1076550A19131021"
"002177209","US107735A18700927"
"003145079","US1076848A19131028"
"003144784","US1076553A19131021"
"003145591","US1077360A19131104"
"003145080","US1076849A19131028"
"003144787","US1076556A19131021"
"002177210","US107736A18700927"
"002177158","US107684A18700927"
"003144789","US1076558A19131021"
"003145602","US1077371A19131104"
"003145082","US1076851A19131028"
"003144792","US1076561A19131021"
"003145606","US1077375A19131104"
"003145083","US1076852A19131028"
"003144794","US1076563A19131021"
"003145613","US1077382A19131104"
"002177159","US107685A18700927"
"003144803","US1076572A19131021"
"003145616","US1077385A19131104"
"003145091","US1076860A19131028"
"003144804","US1076573A19131021"
"003145619","US1077388A19131104"
"003145093","US1076862A19131028"
"003144808","US1076577A19131021"
"003145620","US1077389A19131104"
"003145095","US1076864A19131028"
"003144812","US1076581A19131021"
"003145626","US1077395A19131104"
"002177160","US107686A18700927"
"003144814","US1076583A19131021"
"003145627","US1077396A19131104"
"003145101","US1076870A19131028"
"003144818","US1076587A19131021"
"002071103","US10773A18540411"
"003145102","US1076871A19131028"
"003144820","US1076589A19131021"
"003145631","US1077400A19131104"
"003145106","US1076875A19131028"
"003144821","US1076590A19131021"
"003145638","US1077407A19131104"
"003145107","US1076876A19131028"
"003144823","US1076592A19131021"
"003145641","US1077410A19131104"
"003145108","US1076877A19131028"
"003144830","US1076599A19131021"
"003145646","US1077415A19131104"
"003145109","US1076878A19131028"
"002177133","US107659A18700927"
"003145648","US1077417A19131104"
"002177161","US107687A18700927"
"003144834","US1076603A19131021"
"003145649","US1077418A19131104"
"003145118","US1076887A19131028"
"003144835","US1076604A19131021"
"002177215","US107741A18700927"
"003145120","US1076889A19131028"
"003144838","US1076607A19131021"
"003145659","US1077428A19131104"
"003145126","US1076895A19131028"
"003144841","US1076610A19131021"
"002177216","US107742A18700927"
"003145127","US1076896A19131028"
"003144842","US1076611A19131021"
"003145665","US1077434A19131104"
"002071097","US10768A18540411"
"003144846","US1076615A19131021"
"003145667","US1077436A19131104"
"003145139","US1076908A19131028"
"003144848","US1076617A19131021"
"003145668","US1077437A19131104"
"003145140","US1076909A19131028"
"003144850","US1076619A19131021"
"003145670","US1077439A19131104"
"003145149","US1076918A19131028"
"003144851","US1076620A19131021"
"003145671","US1077440A19131104"
"003145150","US1076919A19131028"
"003144852","US1076621A19131021"
"003145679","US1077448A19131104"
"003145151","US1076920A19131028"
"003144855","US1076624A19131021"
"003145681","US1077450A19131104"
"003145152","US1076921A19131028"
"003144860","US1076629A19131021"
"003145690","US1077459A19131104"
"003145153","US1076922A19131028"
"003144862","US1076631A19131021"
"003145694","US1077463A19131104"
"003145155","US1076924A19131028"
"003144865","US1076634A19131021"
"003145695","US1077464A19131104"
"003145156","US1076925A19131028"
"003144867","US1076636A19131021"
"003145697","US1077466A19131104"
"003145157","US1076926A19131028"
"003144868","US1076637A19131021"
"003145699","US1077468A19131104"
"003145159","US1076928A19131028"
"003144869","US1076638A19131021"
"003145701","US1077470A19131104"
"003145161","US1076930A19131028"
"003144878","US1076647A19131021"
"003145702","US1077471A19131104"
"003145162","US1076931A19131028"
"002177138","US107664A18700927"
"003145706","US1077475A19131104"
"003145163","US1076932A19131028"
"003144881","US1076650A19131021"
"003145711","US1077480A19131104"
"003145165","US1076934A19131028"
"003144886","US1076655A19131021"
"003145712","US1077481A19131104"
"003145168","US1076937A19131028"
"003144887","US1076656A19131021"
"003145714","US1077483A19131104"
"003145171","US1076940A19131028"
"003144888","US1076657A19131021"
"003145722","US1077491A19131104"
"003145173","US1076942A19131028"
"003144890","US1076659A19131028"
"003145725","US1077494A19131104"
"003145174","US1076943A19131028"
"003144895","US1076664A19131028"
"003145727","US1077496A19131104"
"003145179","US1076948A19131028"
"003144897","US1076666A19131028"
"003145729","US1077498A19131104"
"003145182","US1076951A19131028"
"003144899","US1076668A19131028"
"003145730","US1077499A19131104"
"003145183","US1076952A19131028"
"003144900","US1076669A19131028"
"002071104","US10774A18540411"
"003145191","US1076960A19131028"
"003144901","US1076670A19131028"
"003145734","US1077503A19131104"
"003145194","US1076963A19131028"
"003144902","US1076671A19131028"
"003145737","US1077506A19131104"
"003145195","US1076964A19131028"
"003144905","US1076674A19131028"
"003145740","US1077509A19131104"
"003145196","US1076965A19131028"
"003144906","US1076675A19131028"
"003145741","US1077510A19131104"
"003145197","US1076966A19131028"
"003144908","US1076677A19131028"
"003145742","US1077511A19131104"
"002177170","US107696A18700927"
"003144909","US1076678A19131028"
"003145748","US1077517A19131104"
"003145204","US1076973A19131028"
"003144915","US1076684A19131028"
"003145750","US1077519A19131104"
"003145205","US1076974A19131028"
"003144919","US1076688A19131028"
"003145752","US1077521A19131104"
"003145206","US1076975A19131028"
"003144924","US1076693A19131028"
"003145756","US1077525A19131104"
"003145208","US1076977A19131028"
"003144925","US1076694A19131028"
"003145760","US1077529A19131104"
"003145210","US1076979A19131028"
"003144934","US1076703A19131028"
"002177226","US107752A18700927"
"003145211","US1076980A19131028"
"003144937","US1076706A19131028"
"003145762","US1077531A19131104"
"003145214","US1076983A19131028"
"003144945","US1076714A19131028"
"003145764","US1077533A19131104"
"003145215","US1076984A19131028"
"003144952","US1076721A19131028"
"003145766","US1077535A19131104"
"003145219","US1076988A19131028"
"003144956","US1076725A19131028"
"003145769","US1077538A19131104"
"003145220","US1076989A19131028"
"003144959","US1076728A19131028"
"003145773","US1077541A19131104"
"003145226","US1076995A19131028"
"003144960","US1076729A19131028"
"003145774","US1077542A19131104"
"003145227","US1076996A19131028"
"003144961","US1076730A19131028"
"003145780","US1077548A19131104"
"002071098","US10769A18540411"
"003144964","US1076733A19131028"
"003145787","US1077555A19131104"
"003145234","US1077003A19131028"
"003144966","US1076735A19131028"
"003145788","US1077556A19131104"
"003145236","US1077005A19131028"
"003144970","US1076739A19131028"
"003145789","US1077557A19131104"
"003145237","US1077006A19131028"
"003144971","US1076740A19131028"
"003145791","US1077559A19131104"
"003145240","US1077009A19131028"
"003144972","US1076741A19131028"
"003145792","US1077560A19131104"
"003145247","US1077016A19131028"
"003144973","US1076742A19131028"
"003145796","US1077564A19131104"
"046949779","US1077017A19131028"
"003144975","US1076744A19131028"
"002177230","US107756A18700927"
"002177175","US107701A18700927"
"003144979","US1076748A19131028"
"003145806","US1077574A19131104"
"003145250","US1077020A19131028"
"002177148","US107674A18700927"
"003145818","US1077586A19131104"
"003145251","US1077021A19131028"
"003144983","US1076752A19131028"
"003145820","US1077588A19131104"
"003145252","US1077022A19131028"
"003144985","US1076754A19131028"
"003145821","US1077589A19131104"
"003145253","US1077023A19131028"
"003144987","US1076756A19131028"
"002177232","US107758A18700927"
"003145254","US1077024A19131028"
"003144988","US1076757A19131028"
"003145823","US1077591A19131104"
"002177176","US107702A18700927"
"003144990","US1076759A19131028"
"003145825","US1077593A19131104"
"003145261","US1077031A19131028"
"003144992","US1076761A19131028"
"003145828","US1077596A19131104"
"003145266","US1077036A19131028"
"003144993","US1076762A19131028"
"025276904","US10775P19990202"
"003145271","US1077041A19131028"
"003144995","US1076764A19131028"
"003145832","US1077600A19131104"
"003145276","US1077046A19131028"
"003144996","US1076765A19131028"
"003145840","US1077608A19131104"
"003145277","US1077047A19131028"
"003144999","US1076768A19131028"
"003145842","US1077610A19131104"
"003145278","US1077048A19131028"
"002177150","US107676A18700927"
"003145843","US1077611A19131104"
"003145281","US1077051A19131028"
"003145007","US1076776A19131028"
"003145844","US1077612A19131104"
"003145284","US1077054A19131028"
"003145016","US1076785A19131028"
"003145851","US1077619A19131104"
"003145285","US1077055A19131028"
"003145018","US1076787A19131028"
"003145853","US1077621A19131104"
"003145287","US1077057A19131028"
"003145019","US1076788A19131028"
"003145854","US1077622A19131104"
"003145288","US1077058A19131028"
"003145027","US1076796A19131028"
"003145858","US1077626A19131104"
"003145291","US1077061A19131028"
"003145030","US1076799A19131028"
"003145859","US1077627A19131104"
"003145294","US1077064A19131028"
"003145032","US1076801A19131028"
"003145860","US1077628A19131104"
"003145295","US1077065A19131028"
"003145034","US1076803A19131028"
"003145867","US1077635A19131104"
"003145296","US1077066A19131028"
"003145037","US1076806A19131028"
"003145869","US1077637A19131104"
"003145298","US1077068A19131028"
"003145041","US1076810A19131028"
"003145870","US1077638A19131104"
"003145300","US1077070A19131028"
"003145042","US1076811A19131028"
"003145871","US1077639A19131104"
"003145301","US1077071A19131028"
"003145046","US1076815A19131028"
"002177237","US107763A18700927"
"003145306","US1077076A19131028"
"003145047","US1076816A19131028"
"003145874","US1077642A19131104"
"003145307","US1077077A19131028"
"003145052","US1076821A19131028"
"003145875","US1077643A19131104"
"003145309","US1077079A19131028"
"003145054","US1076823A19131028"
"003145876","US1077644A19131104"
"002177181","US107707A18700927"
"003145068","US1076837A19131028"
"003145879","US1077647A19131104"
"003145313","US1077083A19131028"
"003145069","US1076838A19131028"
"003145880","US1077648A19131104"
"003145314","US1077084A19131028"
"003145070","US1076839A19131028"
"002177238","US107764A18700927"
"003145320","US1077090A19131028"
"003145077","US1076846A19131028"
"003145884","US1077652A19131104"
"003145324","US1077094A19131028"
"003145078","US1076847A19131028"
"003145889","US1077657A19131104"
"003145326","US1077096A19131028"
"003145086","US1076855A19131028"
"003145891","US1077659A19131104"
"003145327","US1077097A19131028"
"003145089","US1076858A19131028"
"003145892","US1077660A19131104"
"003145329","US1077099A19131028"
"003145094","US1076863A19131028"
"003145896","US1077664A19131104"
"003145330","US1077100A19131028"
"003145099","US1076868A19131028"
"003145899","US1077667A19131104"
"003145333","US1077103A19131028"
"003145100","US1076869A19131028"
"003145900","US1077668A19131104"
"003145334","US1077104A19131028"
"003145104","US1076873A19131028"
"003145901","US1077669A19131104"
"003145339","US1077109A19131028"
"003145105","US1076874A19131028"
"003145903","US1077671A19131104"
"003145340","US1077110A19131028"
"003145111","US1076880A19131028"
"003145906","US1077674A19131104"
"003145341","US1077111A19131028"
"003145112","US1076881A19131028"
"003145907","US1077675A19131104"
"003145346","US1077116A19131028"
"003145116","US1076885A19131028"
"003145908","US1077676A19131104"
"003145349","US1077119A19131028"
"003145117","US1076886A19131028"
"003145911","US1077679A19131104"
"002177185","US107711A18700927"
"003145121","US1076890A19131028"
"003145913","US1077681A19131104"
"003145354","US1077124A19131028"
"003145123","US1076892A19131028"
"003145914","US1077682A19131104"
"003145355","US1077125A19131028"
"003145124","US1076893A19131028"
"003145919","US1077687A19131104"
"003145358","US1077128A19131028"
"003145125","US1076894A19131028"
"002177242","US107768A18700927"
"002177186","US107712A18700927"
"003145129","US1076898A19131028"
"003145923","US1077691A19131104"
"003145360","US1077130A19131028"
"003145131","US1076900A19131028"
"003145929","US1077697A19131104"
"003145367","US1077137A19131028"
"003145132","US1076901A19131028"
"003145930","US1077698A19131104"
"003145372","US1077141A19131028"
"003145133","US1076902A19131028"
"003145931","US1077699A19131104"
"003145374","US1077143A19131028"
"003145134","US1076903A19131028"
"002177243","US107769A18700927"
"003145378","US1077147A19131028"
"003145135","US1076904A19131028"
"003145940","US1077708A19131104"
"003145379","US1077148A19131028"
"003145136","US1076905A19131028"
"002177244","US107770A18700927"
"003145380","US1077149A19131028"
"003145138","US1076907A19131028"
"003145946","US1077714A19131104"
"002177188","US107714A18700927"
"002177164","US107690A18700927"
"003145949","US1077717A19131104"
"003145383","US1077152A19131028"
"003145145","US1076914A19131028"
"002177245","US107771A18700927"
"003145388","US1077157A19131028"
"003145146","US1076915A19131028"
"003145952","US1077720A19131104"
"003145391","US1077160A19131028"
"003145148","US1076917A19131028"
"003145954","US1077722A19131104"
"003145394","US1077163A19131028"
"003145158","US1076927A19131028"
"003145958","US1077726A19131104"
"003145396","US1077165A19131028"
"002177166","US107692A18700927"
"003145961","US1077729A19131104"
"003145399","US1077168A19131028"
"003145164","US1076933A19131028"
"003145962","US1077730A19131104"
"002177190","US107716A18700927"
"002177167","US107693A18700927"
"003145963","US1077731A19131104"
"003145402","US1077171A19131028"
"003145181","US1076950A19131028"
"003145970","US1077738A19131104"
"003145403","US1077172A19131028"
"003145187","US1076956A19131028"
"003145971","US1077739A19131104"
"003145404","US1077173A19131028"
"003145189","US1076958A19131028"
"003145974","US1077742A19131104"
"003145405","US1077174A19131028"
"003145190","US1076959A19131028"
"003145976","US1077744A19131104"
"003145409","US1077178A19131028"
"002177169","US107695A18700927"
"003145978","US1077746A19131104"
"003145411","US1077180A19131028"
"003145192","US1076961A19131028"
"003145981","US1077749A19131104"
"003145414","US1077183A19131028"
"003145201","US1076970A19131028"
"003145984","US1077751A19131104"
"003145421","US1077190A19131028"
"003145202","US1076971A19131028"
"003145987","US1077754A19131104"
"003145422","US1077191A19131028"
"003145209","US1076978A19131028"
"003145992","US1077759A19131104"
"003145424","US1077193A19131028"
"003145212","US1076981A19131028"
"003146002","US1077769A19131104"
"003145425","US1077194A19131028"
"003145213","US1076982A19131028"
"002177250","US107776A18700927"
"003145432","US1077201A19131028"
"003145217","US1076986A19131028"
"003146007","US1077774A19131104"
"003145436","US1077205A19131028"
"003145218","US1076987A19131028"
"003146012","US1077779A19131104"
"003145446","US1077215A19131028"
"003145221","US1076990A19131028"
"003146015","US1077782A19131104"
"002177195","US107721A18700927"
"003145223","US1076992A19131028"
"003146018","US1077785A19131104"
"003145451","US1077220A19131028"
"003145225","US1076994A19131028"
"003146023","US1077790A19131104"
"003145457","US1077226A19131028"
"003145231","US1077000A19131028"
"003146024","US1077791A19131104"
"003145460","US1077229A19131028"
"003145232","US1077001A19131028"
"003146025","US1077792A19131104"
"003145463","US1077232A19131028"
"003145233","US1077002A19131028"
"003146026","US1077793A19131104"
"003145467","US1077236A19131028"
"003145235","US1077004A19131028"
"002177253","US107779A18700927"
"002177197","US107723A18700927"
"003145241","US1077010A19131028"
"003146039","US1077806A19131104"
"003145473","US1077242A19131028"
"003145243","US1077012A19131028"
"003146042","US1077809A19131104"
"003145478","US1077247A19131028"
"003145245","US1077014A19131028"
"003146043","US1077810A19131104"
"003145479","US1077248A19131104"
"003145248","US1077018A19131028"
"003146044","US1077811A19131104"
"003145480","US1077249A19131104"
"003145260","US1077030A19131028"
"003146046","US1077813A19131104"
"003145485","US1077254A19131104"
"003145264","US1077034A19131028"
"003146048","US1077815A19131104"
"003145487","US1077256A19131104"
"003145267","US1077037A19131028"
"003146053","US1077820A19131104"
"003145489","US1077258A19131104"
"003145268","US1077038A19131028"
"003146054","US1077821A19131104"
"002177199","US107725A18700927"
"003145272","US1077042A19131028"
"003146061","US1077828A19131104"
"003145493","US1077262A19131104"
"003145273","US1077043A19131028"
"003146062","US1077829A19131104"
"003145500","US1077269A19131104"
"003145274","US1077044A19131028"
"003146064","US1077831A19131104"
"002177200","US107726A18700927"
"002177178","US107704A18700927"
"003146070","US1077837A19131104"
"003145501","US1077270A19131104"
"003145280","US1077050A19131028"
"003146072","US1077839A19131104"
"003145502","US1077271A19131104"
"003145283","US1077053A19131028"
"002177257","US107783A18700927"
"003145503","US1077272A19131104"
"003145289","US1077059A19131028"
"003146073","US1077840A19131104"
"003145504","US1077273A19131104"
